drink_id,name,type,temperature,sugar_level,caffeine_level,ingredient_ids,tags,popularity_score,description
257,Java Chip (Without Whipped Cream),other,hot,regular,medium,"[10, 36]",['dessert'],0.75,
258,Java Chip (Without Whipped Cream),other,hot,regular,medium,"[10, 36]",['dessert'],0.75,
259,Java Chip (Without Whipped Cream),other,hot,regular,medium,"[10, 36]",['dessert'],0.75,
260,Coffee,coffee,hot,regular,medium,"[10, 36]",['coffee'],0.75,
261,Coffee,coffee,hot,regular,medium,"[10, 36]",['coffee'],0.75,
262,Coffee,coffee,hot,regular,medium,"[10, 36]",['coffee'],0.75,
263,Mocha,coffee,hot,regular,medium,"[10, 19, 36]","['coffee', 'dessert']",0.75,
264,Mocha,coffee,hot,regular,medium,"[10, 19, 36]","['coffee', 'dessert']",0.75,
265,Mocha,coffee,hot,regular,medium,"[10, 19, 36]","['coffee', 'dessert']",0.75,
266,Caramel,other,hot,regular,medium,"[10, 16, 36]",['menu_item'],0.75,
267,Caramel,other,hot,regular,medium,"[10, 16, 36]",['menu_item'],0.75,
268,Caramel,other,hot,regular,medium,"[10, 16, 36]",['menu_item'],0.75,
269,Java Chip,other,hot,regular,medium,"[10, 36]",['menu_item'],0.75,
270,Java Chip,other,hot,regular,medium,"[10, 36]",['menu_item'],0.75,
271,Java Chip,other,hot,regular,high,"[10, 36]",['menu_item'],0.75,
272,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
273,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
274,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
275,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
276,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
277,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
278,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
279,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
280,Strawberries & Crème (Without Whipped Cream),other,hot,regular,none,"[10, 36]",['dessert'],0.75,
281,Vanilla Bean (Without Whipped Cream),other,hot,regular,none,"[10, 15, 36]",['dessert'],0.75,
282,Vanilla Bean (Without Whipped Cream),other,hot,regular,none,"[10, 15, 36]",['dessert'],0.75,
283,Vanilla Bean (Without Whipped Cream),other,hot,regular,none,"[10, 15, 36]",['dessert'],0.75,
284,Vanilla Bean (Without Whipped Cream),other,hot,regular,none,"[10, 15, 36]",['dessert'],0.75,
285,Hot White Chocolate Mocha,coffee,hot,regular,medium,"[3,4,18,33]","['comfort','dessert']",0.88,
286,Iced White Chocolate Mocha,coffee,iced,regular,medium,"[1,4,18,36]","['dessert','house_favorite']",0.86,
287,Toasted Pistachio Latte,coffee,hot,half,medium,"[3,13,21,33]","['comfort','nutty','seasonal']",0.84,
288,Caramel Brulee Latte,coffee,hot,regular,medium,"[3,11,21,33,24]","['dessert','seasonal','warm_spice']",0.85,
289,Chai Oat Latte,tea,hot,half,low,"[25,12,21,33]","['comfort','warm_spice','light_healthy']",0.82,
290,Iced Brown Sugar Oat Shaken Espresso,coffee,iced,half,high,"[1,12,22,36]","['energy_boost','house_favorite']",0.89,
291,Strawberry Matcha Latte,tea,iced,regular,low,"[26,44,10,36]","['fruity','comfort']",0.83,
292,Mango Coconut Refresher,refresher,iced,regular,none,"[45,38,47,36]","['fruity','refreshing']",0.87,
293,Mocha Cookie Crumble Frappe,frappe,blended,regular,high,"[1,4,19,20,29,36]","['dessert','house_favorite']",0.9,
294,Vanilla Bean Pistachio Frappe,frappe,blended,regular,low,"[4,10,13,29,36]","['dessert','nutty']",0.83,
295,Toasted White Chocolate Cold Brew,coffee,iced,regular,high,"[2,4,20,22,36]","['dessert','house_favorite']",0.89,
296,Hot White Chocolate Strawberry Mocha,coffee,hot,regular,medium,"[3,20,44,33]","['dessert','fruity','comfort']",0.86,
297,Iced White Chocolate Strawberry Mocha,coffee,iced,regular,medium,"[1,20,44,36,33]","['dessert','fruity','refreshing']",0.85,
298,White Chocolate Matcha Latte,tea,hot,half,low,"[26,20,10,33]","['comfort','light_healthy']",0.82,
299,Iced White Chocolate Coconut Latte,coffee,iced,regular,medium,"[1,20,38,36]","['dessert','refreshing']",0.84,
300,Peppermint White Chocolate Mocha,coffee,hot,regular,medium,"[3,20,40,33]","['dessert','seasonal','warm_spice']",0.87,
301,Gingerbread White Chocolate Latte,coffee,hot,regular,medium,"[3,20,41,21,33]","['dessert','seasonal','warm_spice','comfort']",0.88,
302,White Chocolate Strawberry Creme Frappe,frappe,blended,regular,low,"[4,20,44,29,36]","['dessert','fruity','house_favorite']",0.9,
303,White Chocolate Berry Yogurt Smoothie,smoothie,blended,regular,none,"[7,20,28,29,36]","['dessert','fruity','comfort']",0.83,
304,"Iced Vanilla Iced Latte (Half Sugar, Extra Caffeine)",coffee,iced,half,high,"[1,10,18,36]","['house_favorite','comfort']; augmented; combo",0.914901424590337,"Iced Vanilla Iced Latte (Half Sugar, Extra Caffeine) is a iced coffee drink with half sugar and high caffeine. Featuring espresso shot, whole milk, classic simple syrup, ice."
305,Iced Vanilla Iced Latte,coffee,iced,regular,low,"[1,4,11,15,36]","['house_favorite','comfort']; augmented; combo",0.8958520709648645,"Iced Vanilla Iced Latte is a iced coffee drink with regular sweetness and low caffeine. Featuring espresso shot, creme base, skim milk, vanilla syrup."
306,Iced Vanilla Iced Latte,coffee,iced,regular,medium,"[1,15,35,36,38]","['house_favorite','comfort']; augmented; swap_add",0.9194306561430208,"Iced Vanilla Iced Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, vanilla syrup, java chips, ice."
307,Iced Vanilla Iced Latte,coffee,iced,regular,medium,"[6,10,15,36,37]","['house_favorite','comfort']; augmented; swap_add",0.9456908956922407,"Iced Vanilla Iced Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring black tea, whole milk, vanilla syrup, ice."
308,Iced Vanilla Iced Latte (Half Sugar),coffee,iced,half,medium,"[1,10,15,36]","['house_favorite','comfort']; augmented; sugar_half",0.8929753987582999,"Iced Vanilla Iced Latte (Half Sugar) is a iced coffee drink with half sugar and medium caffeine. Featuring espresso shot, whole milk, vanilla syrup, ice."
309,Iced Caramel Cold Brew (Extra Caffeine),coffee,iced,regular,high,"[2,11,16,36]","['house_favorite','energy_boost']; augmented; caffeine_high",0.8729758912915246,"Iced Caramel Cold Brew (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, skim milk, caramel syrup, ice."
310,"Iced Caramel Cold Brew (Half Sugar, Extra Caffeine)",coffee,iced,half,high,"[2,11,16,36]","['house_favorite','energy_boost']; augmented; sugar_half",0.9273763844652217,"Iced Caramel Cold Brew (Half Sugar, Extra Caffeine) is a iced coffee drink with half sugar and high caffeine. Featuring cold brew coffee, skim milk, caramel syrup, ice."
311,Iced Caramel Cold Brew,coffee,iced,regular,medium,"[2,11,16,36]","['house_favorite','energy_boost']; augmented; caffeine_medium",0.9030230418745873,"Iced Caramel Cold Brew is a iced coffee drink with regular sweetness and medium caffeine. Featuring cold brew coffee, skim milk, caramel syrup, ice."
312,Hot Caramel Cold Brew (Extra Caffeine),coffee,hot,regular,high,"[2,11,16,36]","['house_favorite','energy_boost']; augmented; temp_hot",0.8659157684219514,"Hot Caramel Cold Brew (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, skim milk, caramel syrup, ice."
313,Iced Caramel Cold Brew (Extra Caffeine),coffee,iced,regular,high,"[2,11,21,36]","['house_favorite','energy_boost']; augmented; ingredient_swap",0.8962768013075789,"Iced Caramel Cold Brew (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, skim milk, pumpkin spice syrup, ice."
314,Hot Hazelnut Almond Latte (Half Sugar),coffee,hot,half,medium,"[10,13,17,37]",['comfort']; augmented; swap_add,0.7860974692156262,"Hot Hazelnut Almond Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring whole milk, almond milk, hazelnut syrup, passion tea."
315,Hot Hazelnut Almond Latte (Half Sugar),coffee,hot,half,medium,"[13,15,17,46]",['comfort']; augmented; swap_add,0.7860281073928923,"Hot Hazelnut Almond Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring almond milk, vanilla syrup, hazelnut syrup, strawberry base."
316,"Hot Hazelnut Almond Latte (Zero Sugar, Extra Caffeine)",coffee,hot,zero,high,"[3,13,16,38]",['comfort']; augmented; combo,0.8072588681469811,"Hot Hazelnut Almond Latte (Zero Sugar, Extra Caffeine) is a hot coffee drink with zero sugar and high caffeine. Featuring brewed coffee, almond milk, caramel syrup, coconut milk."
317,Hot Hazelnut Almond Latte (Half Sugar),coffee,hot,half,low,"[3,13,17]",['comfort']; augmented; caffeine_low,0.7426015926602662,"Hot Hazelnut Almond Latte (Half Sugar) is a hot coffee drink with half sugar and low caffeine. Featuring brewed coffee, almond milk, hazelnut syrup."
318,"Hot Hazelnut Almond Latte (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[3,13,17]",['comfort']; augmented; caffeine_high,0.7482524650246091,"Hot Hazelnut Almond Latte (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring brewed coffee, almond milk, hazelnut syrup."
319,Hot Sugar Free Vanilla Latte,coffee,hot,regular,medium,"[3,10,42]","['low_sugar','light_healthy']; augmented; sugar_regular",0.8031313741227708,"Hot Sugar Free Vanilla Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, whole milk, sugar free syrup."
320,Hot Sugar Free Vanilla Latte (Zero Sugar),coffee,hot,zero,low,"[3,10,42]","['low_sugar','light_healthy']; augmented; caffeine_low",0.7896150663899673,"Hot Sugar Free Vanilla Latte (Zero Sugar) is a hot coffee drink with zero sugar and low caffeine. Featuring brewed coffee, whole milk, sugar free syrup."
321,Hot Sugar Free Vanilla Latte (Zero Sugar),coffee,hot,zero,medium,"[3,38,42]","['low_sugar','light_healthy']; augmented; swap_add",0.8294274199778582,"Hot Sugar Free Vanilla Latte (Zero Sugar) is a hot coffee drink with zero sugar and medium caffeine. Featuring brewed coffee, coconut milk, sugar free syrup."
322,Hot Sugar Free Vanilla Latte (Half Sugar),coffee,hot,half,medium,"[3,10,42]","['low_sugar','light_healthy']; augmented; sugar_half",0.7927592777343636,"Hot Sugar Free Vanilla Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, whole milk, sugar free syrup."
323,Hot Sugar Free Vanilla Latte (Zero Sugar),coffee,hot,zero,medium,"[10,42,47]","['low_sugar','light_healthy']; augmented; ingredient_swap",0.7776308889599413,"Hot Sugar Free Vanilla Latte (Zero Sugar) is a hot coffee drink with zero sugar and medium caffeine. Featuring whole milk, sugar free syrup, lemonade."
324,Hot Pumpkin Spice Oat Latte,coffee,hot,regular,low,"[3,12,21,23,33]","['comfort','warm_spice','seasonal']; augmented; caffeine_low",0.9139694630676466,"Hot Pumpkin Spice Oat Latte is a hot coffee drink with regular sweetness and low caffeine. Featuring brewed coffee, oat milk, pumpkin spice syrup, nutmeg powder."
325,Hot Pumpkin Spice Oat Latte (Half Sugar),coffee,hot,half,medium,"[3,12,21,23,33]","['comfort','warm_spice','seasonal']; augmented; sugar_half",0.8632267109854039,"Hot Pumpkin Spice Oat Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, oat milk, pumpkin spice syrup, nutmeg powder."
326,Hot Pumpkin Spice Oat Latte,coffee,hot,regular,medium,"[3,11,21,23,33]","['comfort','warm_spice','seasonal']; augmented; ingredient_swap",0.8720258461406377,"Hot Pumpkin Spice Oat Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, skim milk, pumpkin spice syrup, nutmeg powder."
327,Hot Pumpkin Spice Oat Latte,coffee,hot,regular,medium,"[3,14,21,23,33,34]","['comfort','warm_spice','seasonal']; augmented; swap_add",0.8272575544135963,"Hot Pumpkin Spice Oat Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, soy milk, pumpkin spice syrup, nutmeg powder."
328,Hot Pumpkin Spice Oat Latte (Half Sugar),coffee,hot,half,medium,"[3,12,21,23,33]","['comfort','warm_spice','seasonal']; augmented; sugar_half",0.8536685182642445,"Hot Pumpkin Spice Oat Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, oat milk, pumpkin spice syrup, nutmeg powder."
329,Hot Gingerbread Oat Latte,coffee,hot,regular,medium,"[3,12,41,23,33]","['comfort','warm_spice','seasonal']; augmented; sugar_regular",0.8533276776912959,"Hot Gingerbread Oat Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, oat milk, gingerbread syrup, nutmeg powder."
330,Hot Gingerbread Oat Latte (Extra Caffeine),coffee,hot,regular,high,"[3,12,41,23,33]","['comfort','warm_spice','seasonal']; augmented; caffeine_high",0.8154701926773309,"Hot Gingerbread Oat Latte (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring brewed coffee, oat milk, gingerbread syrup, nutmeg powder."
331,Hot Gingerbread Oat Latte,coffee,hot,regular,medium,"[3,12,24,33,41]","['comfort','warm_spice','seasonal']; augmented; swap_add",0.8612709405503701,"Hot Gingerbread Oat Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, oat milk, cinnamon powder, whipped cream."
332,Hot Gingerbread Oat Latte (Half Sugar),coffee,hot,half,medium,"[3,12,41,23,33]","['comfort','warm_spice','seasonal']; augmented; sugar_half",0.8319808393024358,"Hot Gingerbread Oat Latte (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, oat milk, gingerbread syrup, nutmeg powder."
333,Iced Gingerbread Oat Latte,coffee,iced,regular,medium,"[3,12,41,23,33]","['comfort','warm_spice','seasonal']; augmented; temp_iced",0.8412491875062017,"Iced Gingerbread Oat Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, oat milk, gingerbread syrup, nutmeg powder."
334,Hot Sugar Cookie Cold Brew (Extra Caffeine),coffee,hot,regular,high,"[2,43,34,36]","['house_favorite','dessert']; augmented; temp_hot",0.871948801633118,"Hot Sugar Cookie Cold Brew (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, sugar cookie syrup, cold foam, ice."
335,Hot Sugar Cookie Cold Brew (Extra Caffeine),coffee,hot,regular,high,"[2,43,34,36]","['house_favorite','dessert']; augmented; temp_hot",0.9455683455352681,"Hot Sugar Cookie Cold Brew (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, sugar cookie syrup, cold foam, ice."
336,"Iced Sugar Cookie Cold Brew (Half Sugar, Extra Caffeine)",coffee,iced,half,high,"[2,43,34,36]","['house_favorite','dessert']; augmented; sugar_half",0.889595083257862,"Iced Sugar Cookie Cold Brew (Half Sugar, Extra Caffeine) is a iced coffee drink with half sugar and high caffeine. Featuring cold brew coffee, sugar cookie syrup, cold foam, ice."
337,Iced Sugar Cookie Cold Brew (Half Sugar),coffee,iced,half,medium,"[34,36,43,46]","['house_favorite','dessert']; augmented; combo",0.858268672131323,"Iced Sugar Cookie Cold Brew (Half Sugar) is a iced coffee drink with half sugar and medium caffeine. Featuring cold foam, ice, sugar cookie syrup, strawberry base."
338,Iced Sugar Cookie Cold Brew (Extra Caffeine),coffee,iced,regular,high,"[34,36,43,47]","['house_favorite','dessert']; augmented; swap_add",0.9146763473630957,"Iced Sugar Cookie Cold Brew (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring cold foam, ice, sugar cookie syrup, lemonade."
339,"Hot Peppermint Mocha (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[3,10,19,21,33,42]","['dessert','seasonal']; augmented; combo",0.7933746905008693,"Hot Peppermint Mocha (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring brewed coffee, whole milk, chocolate syrup, pumpkin spice syrup."
340,Hot Peppermint Mocha (Half Sugar),coffee,hot,half,low,"[3,10,19,33,42]","['dessert','seasonal']; augmented; combo",0.8362659078501427,"Hot Peppermint Mocha (Half Sugar) is a hot coffee drink with half sugar and low caffeine. Featuring brewed coffee, whole milk, chocolate syrup, whipped cream."
341,Hot Peppermint Mocha (Half Sugar),coffee,hot,half,medium,"[3,19,40,10,33]","['dessert','seasonal']; augmented; sugar_half",0.7712098962836067,"Hot Peppermint Mocha (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, chocolate syrup, peppermint syrup, whole milk."
342,Hot Peppermint Mocha (Half Sugar),coffee,hot,half,medium,"[3,19,40,10,33]","['dessert','seasonal']; augmented; sugar_half",0.790154418533047,"Hot Peppermint Mocha (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, chocolate syrup, peppermint syrup, whole milk."
343,Hot Peppermint Mocha,coffee,hot,regular,medium,"[3,10,19,22,33,44]","['dessert','seasonal']; augmented; swap_add",0.8359058370760737,"Hot Peppermint Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, whole milk, chocolate syrup, brown sugar syrup."
344,"Hot Matcha Coconut Latte (Zero Sugar, Decaf)",tea,hot,zero,none,"[26,38,42]","['light_healthy','low_sugar']; augmented; caffeine_none",0.8021539973998624,"Hot Matcha Coconut Latte (Zero Sugar, Decaf) is a hot tea drink with zero sugar and decaf. Featuring matcha powder, coconut milk, sugar free syrup."
345,Iced Matcha Coconut Latte (Zero Sugar),tea,iced,zero,low,"[26,38,42]","['light_healthy','low_sugar']; augmented; temp_iced",0.7851410484356991,"Iced Matcha Coconut Latte (Zero Sugar) is a iced tea drink with zero sugar and low caffeine. Featuring matcha powder, coconut milk, sugar free syrup."
346,Hot Matcha Coconut Latte,tea,hot,regular,low,"[26,38,42]","['light_healthy','low_sugar']; augmented; sugar_regular",0.7765305515283528,"Hot Matcha Coconut Latte is a hot tea drink with regular sweetness and low caffeine. Featuring matcha powder, coconut milk, sugar free syrup."
347,Iced Matcha Coconut Latte (Zero Sugar),tea,iced,zero,low,"[26,38,42]","['light_healthy','low_sugar']; augmented; temp_iced",0.7709668891323214,"Iced Matcha Coconut Latte (Zero Sugar) is a iced tea drink with zero sugar and low caffeine. Featuring matcha powder, coconut milk, sugar free syrup."
348,Iced Matcha Coconut Latte (Zero Sugar),tea,iced,zero,low,"[26,38,42]","['light_healthy','low_sugar']; augmented; temp_iced",0.7356443402889772,"Iced Matcha Coconut Latte (Zero Sugar) is a iced tea drink with zero sugar and low caffeine. Featuring matcha powder, coconut milk, sugar free syrup."
349,"Blended Mango Berry Smoothie (Half Sugar, Decaf)",smoothie,blended,half,none,"[24,27,28,36,47]","['fruity','refreshing']; augmented; combo",0.8384046737481587,"Blended Mango Berry Smoothie (Half Sugar, Decaf) is a blended smoothie drink with half sugar and decaf. Featuring cinnamon powder, mango puree, strawberry pieces, ice."
350,Blended Mango Berry Smoothie,smoothie,blended,regular,low,"[7,27,28,36]","['fruity','refreshing']; augmented; caffeine_low",0.8461808368712064,"Blended Mango Berry Smoothie is a blended smoothie drink with regular sweetness and low caffeine. Featuring yogurt base, mango puree, strawberry pieces, ice."
351,Blended Mango Berry Smoothie (Decaf),smoothie,blended,regular,none,"[7,27,28,36]","['fruity','refreshing']; augmented; sugar_regular",0.8917136667865675,"Blended Mango Berry Smoothie (Decaf) is a blended smoothie drink with regular sweetness and decaf. Featuring yogurt base, mango puree, strawberry pieces, ice."
352,Blended Mango Berry Smoothie (Half Sugar),smoothie,blended,half,low,"[7,27,31,36]","['fruity','refreshing']; augmented; combo",0.8703085486870539,"Blended Mango Berry Smoothie (Half Sugar) is a blended smoothie drink with half sugar and low caffeine. Featuring yogurt base, mango puree, pineapple, ice."
353,Blended Mango Berry Smoothie (Decaf),smoothie,blended,regular,none,"[4,27,28,36]","['fruity','refreshing']; augmented; ingredient_swap",0.807108795339118,"Blended Mango Berry Smoothie (Decaf) is a blended smoothie drink with regular sweetness and decaf. Featuring creme base, mango puree, strawberry pieces, ice."
354,"Blended Tropical Green Smoothie (Half Sugar, Decaf)",smoothie,blended,half,none,"[7,31,32,27,36]","['fruity','refreshing','light_healthy']; augmented; temp_blended",0.8497225190818438,"Blended Tropical Green Smoothie (Half Sugar, Decaf) is a blended smoothie drink with half sugar and decaf. Featuring yogurt base, pineapple, peach puree, mango puree."
